videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,stock_price_before,stock_date_before,stock_price_after,stock_date_after
n6gcjk6_i5U,Is the Google Home Max Still Worth It??,UCkHgegL2XiXSlwY5zeCKKyg,Chrome Unboxed,2020-01-24,70701,1264,29,149,23729823,156000,343,1484.68994140625,2020-01-23,1454.25,2020-01-30
ZmOFx0AmRwo,Google Home Max vs. Sonos!,UCDxRn03fR0V8M7lms_YYXOQ,ModernDad,2017-12-20,70124,893,73,105,5332977,65400,128,1079.780029296875,2017-12-19,1065.8499755859377,2017-12-26
JaN7vR19I-E,"Google Home, 这一次很给力啊！",UCpzx9sMpCwKP_xTwoYZx7lA,MickeyworksTV,2017-06-04,69180,328,83,116,74365668,263000,2390,996.1199951171876,2017-06-02,970.1199951171876,2017-06-09
fGU41PVbRJs,Como Transformar seu Smartphone ANTIGO em um GOOGLE HOME,UCk70TYJHmZ_tsBKo-_SjP1w,CanalJMS Tech,2018-09-15,67141,3315,141,169,199984251,1850000,829,1177.97998046875,2018-09-14,1172.1199951171875,2018-09-21
cSuxUc530A0,Inicia el día con Google home mini,UCSnnFpcONCZN_QcKX-LyyeA,AlkostoHiperAhorro,2020-11-24,88442,5,0,1,55821547,29200,747,1727.56005859375,2020-11-23,1754.4000244140625,2020-11-30
0xIUpgoLuN4,Google Home Hub - Chiar aveam nevoie de el? [UNBOXING &amp; REVIEW],UCNz5n8PoSGYSwkOH_SMnl2A,George Buhnici,2018-11-19,64442,1809,61,196,222200162,1000000,2221,1068.27001953125,2018-11-16,1030.0999755859377,2018-11-23
xEo8SybVB_Q,"20 Useful Google Assistant Commands for 2020! (Google Home Mini, Nest, Hub)",UCxg8tC0Ng0T6xizqsPWnV7g,Noah Herman,2020-05-09,63851,718,64,136,30552629,151000,407,1384.3399658203125,2020-05-08,1373.06005859375,2020-05-15
xmlLyS8qUq4,Chytrá domácnost - Google Home mini - hlasový asistent,UCtvxFor-SZvcyNX0FHWp3wg,JeezyJ,2018-01-07,62981,875,193,119,4793118,15500,479,1110.2900390625,2018-01-05,1130.6500244140625,2018-01-12
AmmHrJ3ze3M,Google Home Mini - Unboxing &amp; Overview in HINDI,UCtqJlnJApltJBgfkq8j_KuA,The Nutri Gurl,2018-07-16,61856,1821,186,285,139855108,1440000,943,1204.4200439453125,2018-07-13,1197.8800048828125,2018-07-20
wVed34UcPvI,Google Home/Amazon Alexa - Slimmer Huis afl. 7,UCEoqPKAUnoZ5K6iXq0w6K0g,Coolblue,2018-04-13,61317,444,27,108,112674290,122000,7558,1037.2900390625,2018-04-12,1089.449951171875,2018-04-19
sfyHbN-ZNas,聲控生活開始！Google Home生活小管家開箱《阿倫來介紹》,UCLh9M5KxWSlIqh2EC8ja_ug,Alan Channel / 阿倫頻道,2018-02-11,60523,1138,22,148,98092691,492000,1042,1046.27001953125,2018-02-09,1095.5,2018-02-16
417M5bLy7uc,Google Home Hub Review - Slimme speaker en fotolijst in één,UCRztjeLfNzi2nw2nffMQtGA,tweakers,2018-11-08,56670,205,27,37,13851112,45900,1565,1108.239990234375,2018-11-07,1054.5799560546877,2018-11-14
owq96S3UzhA,Google Nest Mini: Resmi di Indonesia. Apa bedanya dengan Home Mini?,UCMcc3QaUOdBVf3fY4G5pLCg,Ario Pratomo,2020-03-07,54923,896,35,149,7106123,65700,258,1295.739990234375,2020-03-06,1214.27001953125,2020-03-13
OlC__4Hw9w8,Google Home Max Review,UCgyqtNWZmIxTx3b6OxTSALw,Android Authority,2018-02-24,54288,1281,70,106,758280269,3370000,3839,1128.0899658203125,2018-02-23,1084.1400146484377,2018-03-02
KeD0w9rOHxk,TRUCO con GOOGLE HOME: Usa tu Cuenta de SPOTIFY o YOUTUBE MUSIC como si fuera PREMIUM,UCXS8xWHGQhu06BgzkwemDCg,Laita Digital,2019-10-23,52064,612,69,131,2076729,25800,66,1241.199951171875,2019-10-22,1260.6600341796875,2019-10-29
eow-sBhqfkc,Como Configurar Google Home Mini (en español) - Nest Mini,UCwMGwPe6qW99O4iifloo02A,El Rincón De Cabra,2019-09-06,51210,448,42,56,6418342,41900,103,1212.18994140625,2019-09-05,1234.969970703125,2019-09-12
